Instance,Result,Time,Best,Mono
packup-rand943_l2-sat,sat,59.8,No,No
packup-rand96_l2-sat,sat,3.39,No,No
planning-bnn-cellda_x_10-sat,sat,833.89,No,No
planning-bnn-cellda_x_12-sat,unknown,36000,No,No
planning-bnn-cellda_y_8-sat,sat,900.39,No,No
planning-bnn-cellda_y_9-sat,unknown,36000,No,No
planning-bnn-navigation_3x3_4-sat,sat,26.48,No,No
planning-bnn-navigation_3x3_5-sat,sat,24.87,No,No
planning-bnn-navigation_3x3_6-sat,sat,31.04,No,No
planning-bnn-navigation_4x4_5-sat,sat,270.3,No,No
planning-bnn-navigation_4x4_7-sat,sat,560.2,No,No
planning-bnn-navigation_5x5_9-sat,unknown,36000,No,No
planning-bnn-sysadmin_4_3-sat,unknown,36000,No,No
planning-bnn-sysadmin_4_4-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-117-sat,sat,36.06,No,No
privilege-escalation-cloud_access_control_repair_task-130-sat,sat,173.3,Yes,No
privilege-escalation-cloud_access_control_repair_task-134-sat,sat,210.81,No,No
privilege-escalation-cloud_access_control_repair_task-139-sat,sat,22.16,No,No
privilege-escalation-cloud_access_control_repair_task-141-sat,unknown,36000,No,No
privilege-escalation-cloud_access_control_repair_task-146-sat,sat,330.02,No,No
privilege-escalation-cloud_access_control_repair_task-149-sat,sat,45.59,No,No
privilege-escalation-cloud_access_control_repair_task-15-sat,sat,326.93,Yes,No
privilege-escalation-cloud_access_control_repair_task-157-sat,sat,9.73,No,No
privilege-escalation-cloud_access_control_repair_task-163-sat,sat,109.8,No,No
privilege-escalation-cloud_access_control_repair_task-174-sat,sat,34.74,No,No
privilege-escalation-cloud_access_control_repair_task-178-sat,sat,400.06,Yes,No
privilege-escalation-cloud_access_control_repair_task-18-sat,sat,26.84,No,No
privilege-escalation-cloud_access_control_repair_task-34-sat,sat,39.0,No,No
privilege-escalation-cloud_access_control_repair_task-35-sat,sat,18.6,No,No
privilege-escalation-cloud_access_control_repair_task-37-sat,sat,54.8,No,No
privilege-escalation-cloud_access_control_repair_task-47-sat,sat,327.99,Yes,No
privilege-escalation-cloud_access_control_repair_task-54-sat,sat,25.9,No,No
privilege-escalation-cloud_access_control_repair_task-56-sat,sat,36.02,No,No
privilege-escalation-cloud_access_control_repair_task-61-sat,sat,164.42,No,No
privilege-escalation-cloud_access_control_repair_task-73-sat,sat,229.88,Yes,No
privilege-escalation-cloud_access_control_repair_task-87-sat,sat,22.65,No,No
privilege-escalation-cloud_access_control_repair_task-92-sat,sat,33.49,No,No
program-disambiguation-Q27_YESNO_1-sat,sat,43.02,No,No
program-disambiguation-Q42_YESNO_4-sat,sat,29.29,No,No
protein_ins-1bpi_.2knt_.g.wcnf.t-sat,sat,15.4,No,No
protein_ins-1bpi_.5pti_.g.wcnf.t-sat,sat,68.45,No,No
protein_ins-1knt_.1bpi_.g.wcnf.t-sat,sat,23.67,No,No
protein_ins-1knt_.2knt_.g.wcnf.t-sat,sat,5.26,No,No
protein_ins-1knt_.5pti_.g.wcnf.t-sat,sat,37.12,No,No
protein_ins-1vii_.1cph_.g.wcnf.t-sat,sat,0.09,No,No
protein_ins-2knt_.5pti_.g.wcnf.t-sat,sat,35.63,No,No
protein_ins-3ebx_.1era_.g.wcnf.t-sat,sat,18.78,No,No
protein_ins-3ebx_.6ebx_.g.wcnf.t-sat,sat,28.5,No,No
protein_ins-6ebx_.1era_.g.wcnf.t-sat,sat,7.92,No,No
protein_ins-p1.wcnf.t-sat,sat,121.35,No,No
protein_ins-sandiaprotein.g.wcnf.t-sat,sat,14.42,No,No
pseudoBoolean-normalized-aim-200-3_4-yes1-1.opb.msat-sat,sat,0.03,No,No
pseudoBoolean-normalized-aim-200-6_0-yes1-2.opb.msat-sat,sat,0.04,No,No
pseudoBoolean-normalized-g9x3.opb.msat-sat,sat,0.01,Yes,No
pseudoBoolean-normalized-g9x9.opb.msat-sat,sat,0.11,No,No
pseudoBoolean-normalized-hanoi4.opb.msat-sat,sat,0.35,No,No
pseudoBoolean-normalized-hanoi5.opb.msat-sat,unknown,36000,No,No
pseudoBoolean-normalized-mps-v2-20-10-stein45.opb.msat-sat,sat,0.15,No,No
pseudoBoolean-normalized-par16-1.opb.msat-sat,sat,1.68,No,No
pseudoBoolean-normalized-par16-2.opb.msat-sat,sat,1.45,No,No
pseudoBoolean-normalized-par8-2.opb.msat-sat,sat,0.05,No,No
pseudoBoolean-normalized-ssa7552-038.opb.msat-sat,sat,4.82,No,No
pseudoBoolean-normalized-ssa7552-159.opb.msat-sat,sat,3.77,No,No
railway-transport-dp43-sat,sat,60.54,Yes,No
railway-transport-p15-sat,sat,241.43,No,No
rna-alignment-k50-23-49.rna.pre-sat,sat,2.64,No,No
rna-alignment-k50-40-60.rna.pre-sat,sat,3.99,No,No
rna-alignment-random-same-7.rna.pre-sat,sat,0.44,No,No
scheduling-cnf_10_center-sat,unknown,36000,No,No
scheduling-cnf_12_center-sat,sat,762.63,No,No
scheduling-cnf_small-sat,unknown,36000,No,No
treewidth-computation-TWComp_1dj7_N73-sat,unknown,36000,No,No
treewidth-computation-TWComp_1en2_N69-sat,sat,119.54,No,No
treewidth-computation-TWComp_alarm_N37-sat,sat,31.39,No,No
treewidth-computation-TWComp_barle_N48-sat,sat,115.65,No,No
treewidth-computation-TWComp_barley2_N48-sat,sat,124.44,No,No
treewidth-computation-TWComp_celar02_N100-sat,sat,17.39,No,No
treewidth-computation-TWComp_david-pp_N29-sat,sat,11.73,No,No
treewidth-computation-TWComp_david_N87-sat,sat,12.29,No,No
treewidth-computation-TWComp_hailfinder_N56-sat,sat,38.61,No,No
treewidth-computation-TWComp_mulsol.i.5-pp_N119-sat,unknown,36000,No,No
treewidth-computation-TWComp_myciel4_N23-sat,sat,4.66,No,No
treewidth-computation-TWComp_oesoca4_N42-sat,sat,67.32,No,No
treewidth-computation-TWComp_queen5_5_N25-sat,unknown,36000,No,No
treewidth-computation-TWComp_ship-ship-pp_N30-sat,sat,13.73,No,No
treewidth-computation-TWComp_water_N32-sat,sat,22.37,No,No
vpa-UAutomizer_Addition01_true-unreach-call_true-no-overflow_true-termination.c_Abstraction1-sat,sat,0.15,No,No
vpa-UAutomizer_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflow.c_Abstraction1-sat,sat,0.03,No,No
vpa-UAutomizer_CookSeeZuleger-TACAS2013-Fig7a_true-termination_true-no-overflow.c_Abstraction1-sat,unknown,36000,No,No
vpa-UAutomizer_GopanReps-CAV2006-Fig1a_true-termination_true-no-overflow.c.c_Abstraction1-sat,sat,0.14,No,No
vpa-UAutomizer_LogAG_true-termination_true-no-overflow.c_Abstraction2-sat,sat,0.02,No,No
vpa-UAutomizer_NarrowKonv_false-termination_true-no-overflow.c_Abstraction2-sat,sat,0.12,No,No
vpa-UAutomizer_Sunset_false-termination_true-no-overflow.c_Abstraction1-sat,sat,0.17,No,No
vpa-UAutomizer_array08_alloca_true-termination.c.i_Abstraction1-sat,sat,0.2,No,No
vpa-UAutomizer_array12_alloca_true-termination.c.i_Abstraction1-sat,sat,0.15,No,No
vpa-UAutomizer_c.03-alloca_true-termination_true-no-overflow.c.i_Abstraction3-sat,sat,2.48,No,No
vpa-UAutomizer_cll_search-alloca_false-termination.c.i_Abstraction1-sat,sat,0.38,No,No
vpa-UAutomizer_count_up_alloca_true-termination.c.i_Abstraction1-sat,sat,0.19,No,No
vpa-UAutomizer_ll_append-alloca_false-termination.c.i_Abstraction1-sat,sat,2.36,No,No
vpa-UAutomizer_nondet_ll_search-alloca_true-termination.c.i_Abstraction1-sat,sat,0.38,No,No
vpa-UAutomizer_seq_true-unreach-call_true-termination.i_Abstraction1-sat,unknown,36000,No,No
wqueens-wqueens10_8.wcsp.dir-sat,sat,0.01,No,No
wqueens-wqueens12_10.wcsp.dir-sat,sat,0.03,No,No
wqueens-wqueens14_12.wcsp.dir-sat,sat,0.04,No,No
wqueens-wqueens16_14.wcsp.dir-sat,sat,0.09,No,No
wqueens-wqueens18_16.wcsp.dir-sat,sat,0.21,No,No
wqueens-wqueens6_4.wcsp.dir-sat,sat,0.01,Yes,No
xai-mindset2-appendicitis-sat,unknown,36000,No,No
xai-mindset2-australian-sat,unknown,36000,No,No
